timestamp,deviceId,STX,battery,ProtocolVersion,lineNumber,intervalTimeSet,amplifierX,amplifierY,amplifierZ,frequencyX,frequencyY,frequencyZ,degreeXAmount,degreeYAmount,degreeZAmount,AmountCH0,AmountCH1,AmountCH2,AmountCH3,AmountCH4,AmountCH5,AmountCH6,AmountCH7
2026-01-22 0:00,SAEGIL0616,-ST-,90.818,1.02,1220262005,60,0.037,0.037,0.045,100.0,100.0,100.0,-0.919,5.199,90.0,2.496,2.4136,2.4897,2.5741,2.4509,2.2867,0.0,0.0
2026-01-22 1:00,SAEGIL0616,-ST-,90.818,1.02,1220262005,60,7.171,0.246,3.115,108.0,105.0,106.0,-0.964,5.266,90.0,2.4965,2.4135,2.4896,2.5734,2.4511,2.2871,0.0,0.0
2026-01-22 2:00,SAEGIL0616,-ST-,90.818,1.02,1220262005,60,0.045,0.037,0.067,100.0,100.0,100.0,-0.919,5.244,90.0,2.4965,2.4137,2.4895,2.5735,2.4515,2.2873,0.0,0.0
2026-01-22 3:00,SAEGIL0616,-ST-,90.818,1.02,1220262005,60,0.172,0.157,2.017,100.0,100.0,101.0,-0.941,5.199,90.0,2.4961,2.4136,2.49,2.5734,2.4514,2.2863,0.0,0.0
2026-01-22 4:00,SAEGIL0616,-ST-,91.062,1.02,1220262005,60,0.138,0.12,0.246,100.0,100.0,100.0,-0.964,5.266,90.0,2.4966,2.4138,2.4899,2.5726,2.4511,2.2872,0.0,0.0
2026-01-22 5:00,SAEGIL0616,-ST-,90.818,1.02,1220262005,60,5.893,2.689,3.63,107.0,106.0,106.0,-0.941,5.356,90.0,2.4961,2.4139,2.4899,2.573,2.4511,2.2871,0.0,0.0
2026-01-22 6:00,SAEGIL0616,-ST-,90.818,1.02,1220262005,60,0.146,0.127,0.194,100.0,100.0,100.0,-0.986,5.266,90.0,2.4966,2.4134,2.4896,2.5725,2.4509,2.2864,0.0,0.0
2026-01-22 7:00,SAEGIL0616,-ST-,91.062,1.02,1220262005,60,0.284,0.235,2.017,100.0,100.0,101.0,-0.964,5.288,90.0,2.496,2.4135,2.4897,2.5741,2.4515,2.2871,0.0,0.0
2026-01-22 8:00,SAEGIL0616,-ST-,90.818,1.02,1220262005,60,0.329,0.217,0.138,100.0,100.0,100.0,-0.986,5.311,90.0,2.4965,2.4136,2.4897,2.5744,2.4511,2.2869,0.0,0.0
2026-01-22 9:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.116,0.142,0.123,100.0,100.0,100.0,-0.695,5.042,90.0,2.4962,2.4137,2.4897,2.5774,2.4529,2.2888,0.0,0.0
2026-01-22 10:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.187,0.269,0.295,100.0,100.0,100.0,-0.471,4.93,90.0,2.4962,2.4137,2.4897,2.5788,2.4524,2.289,0.0,0.0
2026-01-22 11:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.187,0.269,0.295,100.0,100.0,100.0,-0.471,4.93,90.0,2.4962,2.4137,2.4897,2.5788,2.4524,2.289,0.0,0.0
2026-01-22 12:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.187,0.269,0.295,100.0,100.0,100.0,-0.471,4.93,90.0,2.4962,2.4137,2.4897,2.5788,2.4524,2.289,0.0,0.0
2026-01-22 13:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.187,0.269,0.295,100.0,100.0,100.0,-0.471,4.93,90.0,2.4962,2.4137,2.4897,2.5788,2.4524,2.289,0.0,0.0
2026-01-22 14:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.187,0.269,0.295,100.0,100.0,100.0,-0.471,4.93,90.0,2.4962,2.4137,2.4897,2.5788,2.4524,2.289,0.0,0.0
2026-01-22 15:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.187,0.269,0.295,100.0,100.0,100.0,-0.471,4.93,90.0,2.4962,2.4137,2.4897,2.5788,2.4524,2.289,0.0,0.0
2026-01-22 16:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.187,0.269,0.295,100.0,100.0,100.0,-0.471,4.93,90.0,2.4962,2.4137,2.4897,2.5788,2.4524,2.289,0.0,0.0
2026-01-22 17:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.093,0.183,0.232,100.0,100.0,100.0,-0.717,5.199,90.0,2.496,2.4133,2.4896,2.5754,2.452,2.2876,0.0,0.0
2026-01-22 18:00:00,SAEGIL0616,-ST-,90.818,1.02,1220262005,60,0.176,0.235,0.187,100.0,100.0,100.0,-0.784,5.221,90.0,2.4965,2.4134,2.4897,2.5746,2.451,2.2881,0.0,0.0
2026-01-22 19:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.183,0.284,0.205,100.0,100.0,100.0,-0.739,5.311,90.0,2.4964,2.4139,2.4895,2.5749,2.4516,2.2875,0.0,0.0
2026-01-22 20:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.123,0.217,2.084,100.0,100.0,101.0,-0.807,5.311,90.0,2.4964,2.4137,2.4898,2.5749,2.4512,2.2889,0.0,0.0
2026-01-22 21:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.149,0.202,0.213,100.0,100.0,100.0,-0.807,5.266,90.0,2.4965,2.4134,2.4895,2.5733,2.4515,2.2875,0.0,0.0
2026-01-22 22:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.317,2.286,3.182,100.0,101.0,101.0,-0.762,5.4,90.0,2.4963,2.4133,2.4899,2.5749,2.4509,2.2881,0.0,0.0
2026-01-22 23:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.034,0.03,0.052,100.0,100.0,100.0,-0.807,5.356,90.0,2.4965,2.4136,2.4897,2.5737,2.4511,2.2881,0.0,0.0
2026-01-23 00:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.03,0.03,0.045,100.0,100.0,100.0,-0.807,5.356,90.0,2.4961,2.4136,2.4898,2.5729,2.4508,2.2877,0.0,0.0
2026-01-23 01:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.179,0.176,3.608,100.0,100.0,101.0,-0.807,5.356,90.0,2.4962,2.4136,2.4895,2.5747,2.4511,2.2875,0.0,0.0
2026-01-23 02:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.164,0.12,0.131,100.0,100.0,100.0,-0.852,5.356,90.0,2.496,2.4137,2.4898,2.5739,2.4513,2.2868,0.0,0.0
2026-01-23 03:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.071,0.097,0.101,100.0,100.0,100.0,-0.807,5.333,90.0,2.4964,2.4135,2.4897,2.5734,2.4516,2.2865,0.0,0.0
2026-01-23 04:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.101,0.12,0.123,100.0,100.0,100.0,-0.829,5.333,90.0,2.496,2.4138,2.4896,2.5746,2.4509,2.2868,0.0,0.0
2026-01-23 05:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.209,0.086,0.146,100.0,100.0,100.0,-0.784,5.356,90.0,2.4963,2.4138,2.4893,2.5745,2.4508,2.2871,0.0,0.0
2026-01-23 06:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.254,0.19,0.258,100.0,100.0,100.0,-0.852,5.333,90.0,2.4961,2.4134,2.4893,2.5732,2.4512,2.288,0.0,0.0
2026-01-23 07:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.273,2.129,0.314,100.0,101.0,100.0,-0.807,5.288,90.0,2.4965,2.4139,2.4895,2.5736,2.4515,2.2883,0.0,0.0
2026-01-23 08:00:00,SAEGIL0616,-ST-,90.574,1.02,1220262005,60,0.067,0.056,0.063,100.0,100.0,100.0,-0.807,5.333,90.0,2.4964,2.4137,2.4893,2.5752,2.452,2.2877,0.0,0.0
2026-01-23 09:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,4.078,0.303,3.518,105.0,103.0,104.0,-0.627,5.109,90.0,2.4962,2.4139,2.4898,2.5788,2.4519,2.2897,0.0,0.0
2026-01-23 10:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.243,0.108,0.179,100.0,100.0,100.0,-0.314,4.907,90.0,2.4963,2.4138,2.4897,2.5789,2.4512,2.2888,0.0,0.0
2026-01-23 11:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.246,0.291,0.157,100.0,100.0,100.0,-0.269,4.863,90.0,2.4964,2.4136,2.4897,2.5785,2.449,2.2888,0.0,0.0
2026-01-23 12:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.041,0.041,0.045,100.0,100.0,100.0,-0.202,4.818,90.0,2.4962,2.4138,2.4894,2.5794,2.4498,2.2895,0.0,0.0
2026-01-23 13:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.056,0.06,0.063,100.0,100.0,100.0,-0.336,4.885,90.0,2.4963,2.4137,2.4897,2.5773,2.4516,2.2897,0.0,0.0
2026-01-23 14:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.254,0.213,0.261,100.0,100.0,100.0,-0.471,5.019,90.0,2.4962,2.4138,2.4896,2.5759,2.4509,2.2888,0.0,0.0
2026-01-23 15:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.116,0.131,0.142,100.0,100.0,100.0,-0.471,5.019,90.0,2.4961,2.4138,2.4893,2.5763,2.4501,2.2884,0.0,0.0
2026-01-23 16:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.138,0.161,0.146,100.0,100.0,100.0,-0.515,5.064,90.0,2.4964,2.4137,2.4897,2.5767,2.4506,2.2893,0.0,0.0
2026-01-23 17:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.127,0.153,0.142,100.0,100.0,100.0,-0.56,5.064,90.0,2.4961,2.4139,2.4898,2.575,2.4509,2.2885,0.0,0.0
2026-01-23 18:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.112,0.134,0.149,100.0,100.0,100.0,-0.56,5.154,90.0,2.4963,2.4135,2.4893,2.575,2.4502,2.2886,0.0,0.0
2026-01-23 19:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.134,0.194,0.179,100.0,100.0,100.0,-0.605,5.131,90.0,2.4961,2.4137,2.4895,2.5747,2.4511,2.2879,0.0,0.0
2026-01-23 20:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.071,0.12,0.123,100.0,100.0,100.0,-0.605,5.154,90.0,2.4961,2.4133,2.4895,2.5753,2.45,2.2875,0.0,0.0
2026-01-23 21:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.105,0.127,0.09,100.0,100.0,100.0,-0.605,5.154,90.0,2.4964,2.4134,2.4896,2.5751,2.4499,2.2873,0.0,0.0
2026-01-23 22:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.034,0.03,0.049,100.0,100.0,100.0,-0.605,5.154,90.0,2.4962,2.4135,2.4897,2.5753,2.4502,2.2891,0.0,0.0
2026-01-23 23:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,6.364,0.321,4.683,108.0,105.0,107.0,-0.695,5.064,90.0,2.4962,2.4139,2.4897,2.574,2.4495,2.2874,0.0,0.0
2026-01-24 00:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.034,0.049,0.06,100.0,100.0,100.0,-0.605,5.199,90.0,2.496,2.4136,2.4897,2.5747,2.4496,2.2875,0.0,0.0
2026-01-24 01:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.108,0.176,0.187,100.0,100.0,100.0,-0.672,5.221,90.0,2.4961,2.4133,2.4896,2.5742,2.4502,2.288,0.0,0.0
2026-01-24 02:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.131,0.303,2.51,100.0,100.0,101.0,-0.627,5.199,90.0,2.496,2.4138,2.4895,2.5751,2.4501,2.2876,0.0,0.0
2026-01-24 03:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.03,0.037,0.034,100.0,100.0,100.0,-0.672,5.199,90.0,2.4962,2.4138,2.4898,2.575,2.4494,2.287,0.0,0.0
2026-01-24 04:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,7.327,3.496,5.669,108.0,106.0,107.0,-0.515,5.221,90.0,2.4961,2.4137,2.4899,2.5736,2.4501,2.2874,0.0,0.0
2026-01-24 05:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.146,0.12,0.138,100.0,100.0,100.0,-0.583,5.176,90.0,2.4963,2.4138,2.4896,2.5744,2.4501,2.2874,0.0,0.0
2026-01-24 06:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.168,0.202,0.28,100.0,100.0,100.0,-0.605,5.154,90.0,2.4965,2.4139,2.4893,2.5749,2.4509,2.2882,0.0,0.0
2026-01-24 07:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.063,0.123,0.108,100.0,100.0,100.0,-0.583,5.176,90.0,2.4965,2.4134,2.4899,2.5751,2.4508,2.2882,0.0,0.0
2026-01-24 08:00:00,SAEGIL0616,-ST-,90.33,1.02,1220262005,60,0.146,0.19,0.243,100.0,100.0,100.0,-0.605,5.221,90.0,2.4962,2.4133,2.4894,2.575,2.4506,2.288,0.0,0.0
2026-01-24 09:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.217,0.19,0.176,100.0,100.0,100.0,-0.426,5.064,90.0,2.4965,2.4137,2.4893,2.5759,2.4499,2.2886,0.0,0.0
2026-01-24 10:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.131,0.138,0.116,100.0,100.0,100.0,-0.314,4.863,90.0,2.4965,2.4138,2.4898,2.577,2.449,2.2882,0.0,0.0
2026-01-24 11:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.105,0.176,0.149,100.0,100.0,100.0,-0.246,4.84,90.0,2.4965,2.4135,2.4894,2.5784,2.4505,2.2897,0.0,0.0
2026-01-24 12:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.329,0.209,2.151,100.0,100.0,101.0,-0.291,4.818,90.0,2.496,2.4139,2.4897,2.578,2.4481,2.2889,0.0,0.0
2026-01-24 13:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.108,0.142,0.198,100.0,100.0,100.0,-0.336,4.885,90.0,2.496,2.4135,2.4895,2.5776,2.4503,2.2893,0.0,0.0
2026-01-24 14:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.078,0.149,0.12,100.0,100.0,100.0,-0.493,5.042,90.0,2.4964,2.4133,2.4894,2.5754,2.4491,2.2885,0.0,0.0
2026-01-24 15:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.101,0.142,0.131,100.0,100.0,100.0,-0.493,5.064,90.0,2.4961,2.4137,2.4899,2.5757,2.4483,2.2883,0.0,0.0
2026-01-24 16:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.235,0.246,0.299,100.0,100.0,100.0,-0.515,5.087,90.0,2.4962,2.4137,2.4896,2.5745,2.4497,2.2882,0.0,0.0
2026-01-24 17:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.052,0.056,0.041,100.0,100.0,100.0,-0.538,5.087,90.0,2.4964,2.4135,2.4896,2.5752,2.4489,2.2879,0.0,0.0
2026-01-24 18:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.03,0.034,0.041,100.0,100.0,100.0,-0.583,5.199,90.0,2.4964,2.4138,2.4895,2.5742,2.4489,2.2874,0.0,0.0
2026-01-24 19:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.037,0.03,0.052,100.0,100.0,100.0,-0.627,5.199,90.0,2.4963,2.4138,2.4893,2.5753,2.448,2.2874,0.0,0.0
2026-01-24 20:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.03,0.03,0.049,100.0,100.0,100.0,-0.65,5.221,90.0,2.4962,2.4133,2.4898,2.5745,2.4492,2.2867,0.0,0.0
2026-01-24 21:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.034,0.026,0.037,100.0,100.0,100.0,-0.695,5.266,90.0,2.4963,2.4135,2.4898,2.575,2.4488,2.2877,0.0,0.0
2026-01-24 22:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.03,0.026,0.034,100.0,100.0,100.0,-0.672,5.288,90.0,2.4962,2.4134,2.4897,2.575,2.4487,2.2878,0.0,0.0
2026-01-24 23:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.034,0.041,0.052,100.0,100.0,100.0,-0.627,5.221,90.0,2.4962,2.4137,2.4899,2.5744,2.4487,2.2871,0.0,0.0
2026-01-25 00:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.034,0.06,0.041,100.0,100.0,100.0,-0.627,5.221,90.0,2.4962,2.4135,2.4888,2.5755,2.449,2.2882,0.0,0.0
2026-01-25 01:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.03,0.037,0.045,100.0,100.0,100.0,-0.627,5.244,90.0,2.4961,2.4134,2.4895,2.5734,2.4497,2.2872,0.0,0.0
2026-01-25 02:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.045,0.049,100.0,100.0,100.0,-0.65,5.244,90.0,2.4963,2.4136,2.4897,2.5747,2.4486,2.2869,0.0,0.0
2026-01-25 03:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.03,0.03,0.045,100.0,100.0,100.0,-0.695,5.266,90.0,2.4963,2.4138,2.4897,2.5727,2.448,2.2869,0.0,0.0
2026-01-25 04:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.03,0.022,0.041,100.0,100.0,100.0,-0.672,5.266,90.0,2.4963,2.4134,2.4898,2.5744,2.4494,2.2881,0.0,0.0
2026-01-25 05:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.037,0.045,100.0,100.0,100.0,-0.672,5.266,90.0,2.496,2.4138,2.4898,2.5728,2.4492,2.287,0.0,0.0
2026-01-25 06:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.03,0.045,100.0,100.0,100.0,-0.672,5.288,90.0,2.4965,2.4138,2.4896,2.5738,2.4468,2.2874,0.0,0.0
2026-01-25 07:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.026,0.045,100.0,100.0,100.0,-0.717,5.333,90.0,2.4961,2.4137,2.4895,2.5742,2.4473,2.287,0.0,0.0
2026-01-25 08:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.049,0.063,0.056,100.0,100.0,100.0,-0.627,5.266,90.0,2.4964,2.4133,2.4893,2.576,2.4491,2.2883,0.0,0.0
2026-01-25 09:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.037,0.052,100.0,100.0,100.0,-0.426,5.042,90.0,2.4965,2.4137,2.4895,2.5778,2.4509,2.2883,0.0,0.0
2026-01-25 10:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.041,0.049,0.049,100.0,100.0,100.0,-0.314,4.93,90.0,2.4961,2.4126,2.4897,2.5791,2.4506,2.2885,0.0,0.0
2026-01-25 11:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.034,0.041,0.049,100.0,100.0,100.0,-0.224,4.84,90.0,2.4964,2.4137,2.4897,2.579,2.4496,2.289,0.0,0.0
2026-01-25 12:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.03,0.034,0.037,100.0,100.0,100.0,-0.157,4.773,90.0,2.4963,2.4137,2.4895,2.5787,2.4498,2.289,0.0,0.0
2026-01-25 13:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.034,0.041,100.0,100.0,100.0,-0.246,4.84,90.0,2.4965,2.4137,2.4898,2.5767,2.4501,2.2895,0.0,0.0
2026-01-25 14:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.045,0.037,0.049,100.0,100.0,100.0,-0.403,5.042,90.0,2.4962,2.4134,2.4898,2.5768,2.449,2.2881,0.0,0.0
2026-01-25 15:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.034,0.041,0.041,100.0,100.0,100.0,-0.471,5.064,90.0,2.4963,2.4133,2.4896,2.5753,2.4493,2.2881,0.0,0.0
2026-01-25 16:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.03,0.045,0.049,100.0,100.0,100.0,-0.471,5.087,90.0,2.497,2.4138,2.4895,2.5767,2.4495,2.2879,0.0,0.0
2026-01-25 17:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.056,0.06,0.045,100.0,100.0,100.0,-0.448,5.087,90.0,2.4965,2.4136,2.4893,2.5753,2.4496,2.2882,0.0,0.0
2026-01-25 18:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.03,0.034,0.041,100.0,100.0,100.0,-0.515,5.154,90.0,2.4965,2.4135,2.4896,2.5751,2.4498,2.2885,0.0,0.0
2026-01-25 19:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.03,0.034,0.037,100.0,100.0,100.0,-0.56,5.176,90.0,2.4964,2.4134,2.4897,2.5753,2.4497,2.2876,0.0,0.0
2026-01-25 20:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.03,0.03,0.052,100.0,100.0,100.0,-0.538,5.176,90.0,2.4966,2.4136,2.4897,2.5761,2.4493,2.287,0.0,0.0
2026-01-25 21:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.041,0.045,0.049,100.0,100.0,100.0,-0.605,5.199,90.0,2.496,2.4137,2.4894,2.5738,2.4488,2.2869,0.0,0.0
2026-01-25 22:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.03,0.03,0.045,100.0,100.0,100.0,-0.583,5.244,90.0,2.4962,2.4139,2.4897,2.5748,2.4493,2.2874,0.0,0.0
2026-01-25 23:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.045,0.034,0.052,100.0,100.0,100.0,-0.627,5.221,90.0,2.4963,2.4139,2.4898,2.5731,2.4497,2.2873,0.0,0.0
2026-01-26 00:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.052,0.045,0.041,100.0,100.0,100.0,-0.627,5.266,90.0,2.4965,2.4136,2.4898,2.574,2.4486,2.2875,0.0,0.0
2026-01-26 01:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.034,0.041,100.0,100.0,100.0,-0.65,5.244,90.0,2.4965,2.4136,2.4894,2.5744,2.4493,2.2873,0.0,0.0
2026-01-26 02:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.041,0.041,100.0,100.0,100.0,-0.627,5.244,90.0,2.4961,2.4134,2.4895,2.5743,2.4485,2.2871,0.0,0.0
2026-01-26 03:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.034,0.034,0.045,100.0,100.0,100.0,-0.65,5.288,90.0,2.4963,2.4137,2.4898,2.5741,2.4492,2.2867,0.0,0.0
2026-01-26 04:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.194,2.42,3.384,100.0,101.0,101.0,-0.65,5.288,90.0,2.4962,2.4134,2.4895,2.5741,2.4496,2.2868,0.0,0.0
2026-01-26 05:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.172,2.151,2.801,100.0,101.0,101.0,-0.65,5.333,90.0,2.4965,2.4137,2.4894,2.5736,2.4495,2.2869,0.0,0.0
2026-01-26 06:00:00,SAEGIL0616,-ST-,90.086,1.02,1220262005,60,0.303,2.487,2.868,100.0,101.0,101.0,-0.65,5.333,90.0,2.4965,2.4133,2.4899,2.5729,2.4495,2.2869,0.0,0.0
2026-01-26 07:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,0.232,0.31,0.291,100.0,100.0,100.0,-0.627,5.311,90.0,2.496,2.4136,2.4894,2.5732,2.4494,2.2862,0.0,0.0
2026-01-26 08:00:00,SAEGIL0616,-ST-,89.841,1.02,1220262005,60,2.442,0.205,2.017,103.0,102.0,103.0,-0.65,5.244,90.0,2.4963,2.4136,2.4897,2.5737,2.4497,2.2872,0.0,0.0
2026-01-26 09:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,4.437,3.316,5.019,105.0,104.0,105.0,-0.493,5.064,90.0,2.4965,2.4135,2.4898,2.5754,2.4511,2.2881,0.0,0.0
2026-01-26 10:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,2.622,0.299,3.339,103.0,102.0,103.0,-0.403,5.019,90.0,2.4962,2.4136,2.4896,2.5762,2.4523,2.2886,0.0,0.0
2026-01-26 11:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.131,0.164,0.213,100.0,100.0,100.0,-0.179,4.84,90.0,2.4965,2.4138,2.4898,2.5777,2.452,2.2887,0.0,0.0
2026-01-26 12:00:00,SAEGIL0616,-ST-,89.353,1.02,1220262005,60,0.093,0.075,0.082,100.0,100.0,100.0,-0.067,4.728,90.0,2.496,2.4135,2.4895,2.5779,2.4483,2.2895,0.0,0.0
2026-01-26 13:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.06,0.063,0.071,100.0,100.0,100.0,-0.134,4.751,90.0,2.4964,2.4138,2.4896,2.5772,2.4509,2.2893,0.0,0.0
2026-01-26 14:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.108,0.142,0.112,100.0,100.0,100.0,-0.246,4.863,90.0,2.4965,2.4133,2.4894,2.5769,2.4501,2.2893,0.0,0.0
2026-01-26 15:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.112,0.149,0.164,100.0,100.0,100.0,-0.269,4.907,90.0,2.4964,2.4134,2.4893,2.5762,2.4503,2.2885,0.0,0.0
2026-01-26 16:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.034,0.037,0.041,100.0,100.0,100.0,-0.314,4.952,90.0,2.4962,2.4137,2.4898,2.5764,2.4497,2.2887,0.0,0.0
2026-01-26 17:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.052,0.06,0.052,100.0,100.0,100.0,-0.336,4.997,90.0,2.4962,2.4133,2.4896,2.5767,2.4491,2.289,0.0,0.0
2026-01-26 18:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.134,0.168,0.142,100.0,100.0,100.0,-0.359,5.019,90.0,2.4963,2.4139,2.4897,2.5754,2.4503,2.2881,0.0,0.0
2026-01-26 19:00:00,SAEGIL0616,-ST-,89.353,1.02,1220262005,60,0.09,0.108,0.116,100.0,100.0,100.0,-0.381,5.042,90.0,2.4961,2.4133,2.4895,2.5753,2.4499,2.2886,0.0,0.0
2026-01-26 20:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.105,0.131,0.131,100.0,100.0,100.0,-0.403,5.064,90.0,2.4961,2.4136,2.4899,2.5756,2.4495,2.2877,0.0,0.0
2026-01-26 21:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.116,0.146,0.194,100.0,100.0,100.0,-0.403,5.042,90.0,2.4961,2.4137,2.4897,2.574,2.4502,2.2886,0.0,0.0
2026-01-26 22:00:00,SAEGIL0616,-ST-,89.597,1.02,1220262005,60,0.239,0.202,0.217,100.0,100.0,100.0,-0.448,5.109,90.0,2.4961,2.4136,2.4894,2.575,2.4495,2.2885,0.0,0.0
